Symbol,Name,IPOyear,Sector,industry,Summary Quote
ASB,Associated Banc-Corp,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/asb
ASB^C,Associated Banc-Corp,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asb^c
ASB^D,Associated Banc-Corp,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asb^d
ASB^E,Associated Banc-Corp,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asb^e
AC,"Associated Capital Group, Inc.",2015,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/ac
AIZ,"Assurant, Inc.",2004,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/aiz
AIZP,"Assurant, Inc.",n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/aizp
AGO,Assured Guaranty Ltd.,2004,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/ago
AGO^B,Assured Guaranty Ltd.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ago^b
AGO^E,Assured Guaranty Ltd.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ago^e
AGO^F,Assured Guaranty Ltd.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ago^f
AZN,Astrazeneca PLC,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/azn
HOME,At Home Group Inc.,2016,Consumer Services,Home Furnishings,https://old.nasdaq.com/symbol/home
T,AT&T Inc.,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/t
T^A,AT&T Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/t^a
T^C,AT&T Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/t^c
TBB,AT&T Inc.,2017,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tbb
TBC,AT&T Inc.,2018,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/tbc
ATTO,Atento S.A.,2014,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/atto
ATH,Athene Holding Ltd.,2016,Finance,Life Insurance,https://old.nasdaq.com/symbol/ath
ATH^A,Athene Holding Ltd.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ath^a
ATH^B,Athene Holding Ltd.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ath^b
ATKR,Atkore International Group Inc.,2016,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/atkr
AT,Atlantic Power Corporation,n/a,Energy,Electric Utilities: Central,https://old.nasdaq.com/symbol/at
ATCO,Atlas Corp.,n/a,Transportation,Marine Transportation,https://old.nasdaq.com/symbol/atco
ATCO^D,Atlas Corp.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^d
ATCO^E,Atlas Corp.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^e
ATCO^G,Atlas Corp.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^g
ATCO^H,Atlas Corp.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^h
ATCO^I,Atlas Corp.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/atco^i
ATO,Atmos Energy Corporation,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ato
ACB,Aurora Cannabis Inc.,2018,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/acb
ATHM,Autohome Inc.,2013,Technology,EDP Services,https://old.nasdaq.com/symbol/athm
ALV,"Autoliv, Inc.",n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/alv
AN,"AutoNation, Inc.",n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/an
AZO,"AutoZone, Inc.",n/a,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/azo
AVLR,"Avalara, Inc.",2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/avlr
AVB,"AvalonBay Communities, Inc.",n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/avb
AGR,"Avangrid, Inc.",2015,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/agr
AVNS,"Avanos Medical, Inc.",2014,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/avns
AVTR,"Avantor, Inc.",2019,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/avtr
AVTR^A,"Avantor, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/avtr^a
AVYA,Avaya Holdings Corp.,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/avya
AVY,Avery Dennison Corporation,n/a,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/avy
AVH,Avianca Holdings S.A.,2013,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/avh
AVA,Avista Corporation,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ava
AXTA,Axalta Coating Systems Ltd.,2014,Basic Industries,Paints/Coatings,https://old.nasdaq.com/symbol/axta
AXS,Axis Capital Holdings Limited,2003,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/axs
AXS^E,Axis Capital Holdings Limited,n/a,n/a,n/a,https://old.nasdaq.com/symbol/axs^e
AX,"Axos Financial, Inc.",2018,Finance,Savings Institutions,https://old.nasdaq.com/symbol/ax
AXO,"Axos Financial, Inc.",2018,Finance,Savings Institutions,https://old.nasdaq.com/symbol/axo
AZUL,Azul S.A.,2017,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/azul
AZRE,Azure Power Global Limited,2016,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/azre
AZZ,AZZ Inc.,n/a,Consumer Durables,Building Products,https://old.nasdaq.com/symbol/azz
BGS,"B&G Foods, Inc.",n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/bgs
BW,Babcock,2015,Capital Goods,Building Products,https://old.nasdaq.com/symbol/bw
BGH,Babson Global Short Duration High Yield Fund,2012,n/a,n/a,https://old.nasdaq.com/symbol/bgh
BMI,"Badger Meter, Inc.",n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/bmi
BCSF,"Bain Capital Specialty Finance, Inc.",2018,n/a,n/a,https://old.nasdaq.com/symbol/bcsf
BKR,Baker Hughes Company,2017,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/bkr
BBN,BalckRock Taxable Municipal Bond Trust,2010,n/a,n/a,https://old.nasdaq.com/symbol/bbn
BLL,Ball Corporation,n/a,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/bll
BANC,"Banc of California, Inc.",n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/banc
BANC^D,"Banc of California, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/banc^d
BANC^E,"Banc of California, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/banc^e
BBAR,Banco BBVA Argentina S.A.,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bbar
BBVA,Banco Bilbao Viscaya Argentaria S.A.,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bbva
BBD,Banco Bradesco Sa,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bbd
BBDO,Banco Bradesco Sa,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bbdo
BCH,Banco De Chile,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bch
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",1992,Finance,Commercial Banks,https://old.nasdaq.com/symbol/blx
BSBR,Banco Santander Brasil SA,2009,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsbr
BSAC,Banco Santander Chile,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsac
BSMX,"Banco Santander Mexico, S.A., Institucion de Ban",2012,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bsmx
SAN,"Banco Santander, S.A.",n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/san
SAN^B,"Banco Santander, S.A.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/san^b
CIB,BanColombia S.A.,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/cib
BXS,BancorpSouth Bank,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bxs
BXS^A,BancorpSouth Bank,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bxs^a
BAC,Bank of America Corporation,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bac
BAC^A,Bank of America Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^a
BAC^B,Bank of America Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^b
BAC^C,Bank of America Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^c
BAC^E,Bank of America Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^e
BAC^K,Bank of America Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^k
BAC^L,Bank of America Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^l
BAC^M,Bank of America Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^m
BAC^N,Bank of America Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bac^n
BML^G,Bank of America Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^g
BML^H,Bank of America Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^h
BML^J,Bank of America Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^j
BML^L,Bank of America Corporation,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bml^l
BOH,Bank of Hawaii Corporation,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/boh
BMO,Bank Of Montreal,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bmo
NTB,Bank of N.T. Butterfield & Son Limited (The),2016,Finance,Commercial Banks,https://old.nasdaq.com/symbol/ntb
BNS,Bank of Nova Scotia (The),n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bns
BKU,"BankUnited, Inc.",2011,Finance,Savings Institutions,https://old.nasdaq.com/symbol/bku
BCS,Barclays PLC,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bcs
BBDC,"Barings BDC, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/bbdc
MCI,Barings Corporate Investors,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mci
MPV,Barings Participation Investors,1988,Consumer Services,Miscellaneous,https://old.nasdaq.com/symbol/mpv
BNED,"Barnes & Noble Education, Inc",2015,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/bned
B,"Barnes Group, Inc.",n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/b
GOLD,Barrick Gold Corporation,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/gold
BHC,Bausch Health Companies Inc.,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bhc
BAX,Baxter International Inc.,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bax
BTE,Baytex Energy Corp,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/bte
BBX,BBX Capital Corporation,2017,Finance,Real Estate,https://old.nasdaq.com/symbol/bbx
BCE,"BCE, Inc.",n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/bce
BZH,"Beazer Homes USA, Inc.",1994,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/bzh
BDX,"Becton, Dickinson and Company",n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bdx
BDXA,"Becton, Dickinson and Company",n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/bdxa
BDC,Belden Inc,n/a,Basic Industries,Telecommunications Equipment,https://old.nasdaq.com/symbol/bdc
BRBR,"BellRing Brands, Inc.",2019,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/brbr
BHE,"Benchmark Electronics, Inc.",n/a,Technology,Electrical Products,https://old.nasdaq.com/symbol/bhe
BRK.A,Berkshire Hathaway Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/brk.a
BRK.B,Berkshire Hathaway Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/brk.b
BHLB,"Berkshire Hills Bancorp, Inc.",n/a,Finance,Banks,https://old.nasdaq.com/symbol/bhlb
BERY,"Berry Global Group, Inc.",2012,Consumer Non-Durables,Plastic Products,https://old.nasdaq.com/symbol/bery
BBY,"Best Buy Co., Inc.",n/a,Consumer Services,Consumer Electronics/Video Chains,https://old.nasdaq.com/symbol/bby
BEST,BEST Inc.,2017,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/best
BGSF,BG Staffing Inc,n/a,Technology,Professional Services,https://old.nasdaq.com/symbol/bgsf
BHP,BHP Group Limited,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/bhp
BBL,BHP Group Plc,n/a,Energy,Coal Mining,https://old.nasdaq.com/symbol/bbl
BIG,"Big Lots, Inc.",n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/big
BH,Biglari Holdings Inc.,2018,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/bh
BH.A,Biglari Holdings Inc.,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bh.a
BILL,"Bill.com Holdings, Inc.",2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bill
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,2017,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/bhvn
BIO,"Bio-Rad Laboratories, Inc.",n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/bio
BIO.B,"Bio-Rad Laboratories, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/bio.b
BITA,Bitauto Holdings Limited,2010,Technology,EDP Services,https://old.nasdaq.com/symbol/bita
BJ,"BJ&#39;s Wholesale Club Holdings, Inc.",2018,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/bj
BKH,Black Hills Corporation,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/bkh
BKI,"Black Knight, Inc.",2017,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bki
BSM,"Black Stone Minerals, L.P.",2015,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/bsm
BB,BlackBerry Limited,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/bb
BGIO,BlackRock 2022 Global Income Opportunity Trust,2017,n/a,n/a,https://old.nasdaq.com/symbol/bgio
BFZ,BlackRock California Municipal Income Trust,2001,n/a,n/a,https://old.nasdaq.com/symbol/bfz
CII,Blackrock Capital and Income Strategies Fund Inc,2004,n/a,n/a,https://old.nasdaq.com/symbol/cii
BHK,Blackrock Core Bond Trust,2001,n/a,n/a,https://old.nasdaq.com/symbol/bhk
HYT,"Blackrock Corporate High Yield Fund, Inc.",2003,n/a,n/a,https://old.nasdaq.com/symbol/hyt
BTZ,BlackRock Credit Allocation Income Trust,2006,n/a,n/a,https://old.nasdaq.com/symbol/btz
DSU,"Blackrock Debt Strategies Fund, Inc.",1998,n/a,n/a,https://old.nasdaq.com/symbol/dsu
BGR,BlackRock Energy and Resources Trust,2004,n/a,n/a,https://old.nasdaq.com/symbol/bgr
BDJ,Blackrock Enhanced Equity Dividend Trust,2005,n/a,n/a,https://old.nasdaq.com/symbol/bdj
EGF,"Blackrock Enhanced Government Fund, Inc",2005,n/a,n/a,https://old.nasdaq.com/symbol/egf
FRA,Blackrock Floating Rate Income Strategies Fund Inc,2003,n/a,n/a,https://old.nasdaq.com/symbol/fra
BFO,Blackrock Florida Municipal 2020 Term Trust,2003,n/a,n/a,https://old.nasdaq.com/symbol/bfo
BGT,Blackrock Global,2004,n/a,n/a,https://old.nasdaq.com/symbol/bgt
BOE,Blackrock Global,2005,n/a,n/a,https://old.nasdaq.com/symbol/boe
BME,Blackrock Health Sciences Trust,2005,n/a,n/a,https://old.nasdaq.com/symbol/bme
BMEZ,BlackRock Health Sciences Trust II,2020,n/a,n/a,https://old.nasdaq.com/symbol/bmez
BAF,BlackRock Income Investment Quality Trust,2002,n/a,n/a,https://old.nasdaq.com/symbol/baf
BKT,BlackRock Income Trust Inc. (The),n/a,n/a,n/a,https://old.nasdaq.com/symbol/bkt
BGY,"BLACKROCK INTERNATIONAL, LTD.",2007,n/a,n/a,https://old.nasdaq.com/symbol/bgy
BKN,BlackRock Investment Quality Municipal Trust Inc. (The),1993,n/a,n/a,https://old.nasdaq.com/symbol/bkn
BTA,BlackRock Long-Term Municipal Advantage Trust,2006,n/a,n/a,https://old.nasdaq.com/symbol/bta
BZM,BlackRock Maryland Municipal Bond Trust,2002,n/a,n/a,https://old.nasdaq.com/symbol/bzm
MHE,BlackRock Massachusetts Tax-Exempt Trust,1993,n/a,n/a,https://old.nasdaq.com/symbol/mhe
BIT,BlackRock Multi-Sector Income Trust,2013,n/a,n/a,https://old.nasdaq.com/symbol/bit
MUI,Blackrock Muni Intermediate Duration Fund Inc,2003,n/a,n/a,https://old.nasdaq.com/symbol/mui
MNE,Blackrock Muni New York Intermediate Duration Fund Inc,2003,n/a,n/a,https://old.nasdaq.com/symbol/mne
MUA,"Blackrock MuniAssets Fund, Inc.",1993,n/a,n/a,https://old.nasdaq.com/symbol/mua
BKK,Blackrock Municipal 2020 Term Trust,2003,n/a,n/a,https://old.nasdaq.com/symbol/bkk
BBK,Blackrock Municipal Bond Trust,2002,n/a,n/a,https://old.nasdaq.com/symbol/bbk
BBF,BlackRock Municipal Income Investment Trust,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bbf
BYM,Blackrock Municipal Income Quality Trust,2002,n/a,n/a,https://old.nasdaq.com/symbol/bym
BFK,BlackRock Municipal Income Trust,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bfk
BLE,BlackRock Municipal Income Trust II,2002,n/a,n/a,https://old.nasdaq.com/symbol/ble
BTT,BlackRock Municipal Target Term Trust Inc. (The),2012,n/a,n/a,https://old.nasdaq.com/symbol/btt
MEN,"Blackrock MuniEnhanced Fund, Inc.",1989,n/a,n/a,https://old.nasdaq.com/symbol/men
MUC,"Blackrock MuniHoldings California Quality Fund,  Inc.",1998,n/a,n/a,https://old.nasdaq.com/symbol/muc
MUH,"Blackrock MuniHoldings Fund II, Inc.",1998,n/a,n/a,https://old.nasdaq.com/symbol/muh
MHD,"Blackrock MuniHoldings Fund, Inc.",1997,n/a,n/a,https://old.nasdaq.com/symbol/mhd
MFL,Blackrock MuniHoldings Investment Quality Fund,1997,n/a,n/a,https://old.nasdaq.com/symbol/mfl
MUJ,"Blackrock MuniHoldings New Jersey Insured Fund, Inc.",1998,n/a,n/a,https://old.nasdaq.com/symbol/muj
MHN,"Blackrock MuniHoldings New York Quality Fund, Inc.",1997,n/a,n/a,https://old.nasdaq.com/symbol/mhn
MUE,"Blackrock MuniHoldings Quality Fund II, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/mue
MUS,"Blackrock MuniHoldings Quality Fund, Inc.",1998,n/a,n/a,https://old.nasdaq.com/symbol/mus
MVT,"Blackrock MuniVest Fund II, Inc.",1993,n/a,n/a,https://old.nasdaq.com/symbol/mvt
MYC,"Blackrock MuniYield California Fund, Inc.",1992,n/a,n/a,https://old.nasdaq.com/symbol/myc
MCA,"Blackrock MuniYield California Insured Fund, Inc.",1992,n/a,n/a,https://old.nasdaq.com/symbol/mca
MYD,"Blackrock MuniYield Fund, Inc.",1991,n/a,n/a,https://old.nasdaq.com/symbol/myd
MYF,Blackrock MuniYield Investment Fund,1992,n/a,n/a,https://old.nasdaq.com/symbol/myf
MFT,Blackrock MuniYield Investment QualityFund,1992,n/a,n/a,https://old.nasdaq.com/symbol/mft
MIY,"Blackrock MuniYield Michigan Quality Fund, Inc.",1992,n/a,n/a,https://old.nasdaq.com/symbol/miy
MYJ,"Blackrock MuniYield New Jersey Fund, Inc.",1992,n/a,n/a,https://old.nasdaq.com/symbol/myj
MYN,"Blackrock MuniYield New York Quality Fund, Inc.",1992,n/a,n/a,https://old.nasdaq.com/symbol/myn
MPA,Blackrock MuniYield Pennsylvania Quality Fund,1992,n/a,n/a,https://old.nasdaq.com/symbol/mpa
MQT,"Blackrock MuniYield Quality Fund II, Inc.",1992,n/a,n/a,https://old.nasdaq.com/symbol/mqt
MYI,"Blackrock MuniYield Quality Fund III, Inc.",n/a,n/a,n/a,https://old.nasdaq.com/symbol/myi
MQY,"Blackrock MuniYield Quality Fund, Inc.",1992,n/a,n/a,https://old.nasdaq.com/symbol/mqy
BNY,BlackRock New York Investment Quality Municipal Trust Inc. (Th,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bny
BQH,Blackrock New York Municipal Bond Trust,2002,n/a,n/a,https://old.nasdaq.com/symbol/bqh
BSE,Blackrock New York Municipal Income Quality Trust,2002,n/a,n/a,https://old.nasdaq.com/symbol/bse
BFY,BlackRock New York Municipal Income Trust II,2002,n/a,n/a,https://old.nasdaq.com/symbol/bfy
BCX,BlackRock Resources,2011,n/a,n/a,https://old.nasdaq.com/symbol/bcx
BST,BlackRock Science and Technology Trust,2014,n/a,n/a,https://old.nasdaq.com/symbol/bst
BSTZ,BlackRock Science and Technology Trust II,2019,n/a,n/a,https://old.nasdaq.com/symbol/bstz
BSD,BlackRock Strategic Municipal Trust Inc. (The),1999,n/a,n/a,https://old.nasdaq.com/symbol/bsd
BUI,"BlackRock Utility, Infrastructure & Power Opportun",2011,n/a,n/a,https://old.nasdaq.com/symbol/bui
BHV,BlackRock Virginia Municipal Bond Trust,2002,n/a,n/a,https://old.nasdaq.com/symbol/bhv
BLK,"BlackRock, Inc.",1999,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/blk
BGB,Blackstone / GSO Strategic Credit Fund,2012,n/a,n/a,https://old.nasdaq.com/symbol/bgb
BGX,Blackstone GSO Long Short Credit Income Fund,2011,n/a,n/a,https://old.nasdaq.com/symbol/bgx
BSL,Blackstone GSO Senior Floating Rate Term Fund,2010,n/a,n/a,https://old.nasdaq.com/symbol/bsl
BE,Bloom Energy Corporation,2018,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/be
APRN,"Blue Apron Holdings, Inc.",2017,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/aprn
